UCIN;Unidad de cuidados intensivos neonatales;;;;;;;;;;
UCIP;Unidad de cuidados intensivos pediátricos;;;;;;;;;;
UCM;Uretrocistografía miccional;;;;;;;;;;
UCMA;Unidad de cirugía mayor ambulatoria;;;;;;;;;;
UCP;Unidad de cuidados paliativos;;;;;;;;;;
UCSI;Unidad de cirugía sin ingreso;;;;;;;;;;
UD;Unidad de desintoxicación;Úlcera duodenal;;;;;;;;;
UDCA;Unidad de Documentación Clínica y Admisión;;;;;;;;;;
UDE;Unidad de desintoxicación;;;;;;;;;;
UDH;Unidad domiciliaria de hospitalización;;;;;;;;;;
UDHT;Unidad de Diabetes del hospital trasplantador;;;;;;;;;;
UDO;Unidad del dolor;Unidad de observación;;;;;;;;;
UDP;Uridindifosfato;;;;;;;;;;
UDPG;Uridindifosfatoglucosa;;;;;;;;;;
UDR;Unidad de Diabetes de referencia;;;;;;;;;;
UDT;Unidad de dolor torácico;;;;;;;;;;
UEG;Unión esofagogástrica;;;;;;;;;;
UF;Ultrafiltración;;;;;;;;;;
UFC;Unidad formadora de colonias;;;;;;;;;;
UFM;Uroflujometría;;;;;;;;;;
UGD;Úlcera gastroduodenal;;;;;;;;;;
UGE;Unión gastroesofágica;;;;;;;;;;
UGS;Unidad de gestión sanitaria;;;;;;;;;;
UHD;Unidad de hospitalización a domicilio;;;;;;;;;;
UHT;Uperización;;;;;;;;;;
UI;Unidad internacional;;;;;;;;;;
UIV;Urografía intravenosa;Urografía IV;;;;;;;;;
UK;Urocinasa;;;;;;;;;;
UKA;Unidad de King-Armstrong;;;;;;;;;;
UKPDS;United Kingdon Prospective Diabetes Study;;;;;;;;;;
UKU;Escala de efectos secundarios;;;;;;;;;;
UMCE;Unidad médica de corta estancia;;;;;;;;;;
UME;Unidad medicalizada de emergencias;;;;;;;;;;
UMI;Úlcera de miembro inferior;Unidad de medicina intensiva;;;;;;;;;
UMP;Uridinmonofosfato;;;;;;;;;;
UN;Unidad neonatal;Naciones Unidas;;;;;;;;;
UNC;Ureteroneocistostomía;;;;;;;;;;
UNESCO;Organización educativa, científica y cultural de las Naciones Unidas;;;;;;;;;;
UNICEF;Fondo Internacional de las Naciones Unidas para la ayuda a la infancia;;;;;;;;;;
UO;Unidad de observación;Uropatía obstructiva;;;;;;;;;
UPA;Unidad ponderada de asistencia;;;;;;;;;;
UPO;Uropatía obstructiva;;;;;;;;;;
UPP;Úlcera perforante de presión;;;;;;;;;;
UPU;Unión pieloureteral;;;;;;;;;;
UR;Última regla;Uretrografía retrógrada;;;;;;;;;
URG;Urgencias;;;;;;;;;;
URN;Última regla normal;;;;;;;;;;
URO;Urología;;;;;;;;;;
URPA;Unidad de recuperación postanestésica;;;;;;;;;;
URPO;Unidad de recuperación postoperatoria;;;;;;;;;;
URS;Uretrorrenoscopia;;;;;;;;;;
US;Ultrasonidos;;;;;;;;;;
USD;Ultrasonografía Doppler;;;;;;;;;;
USG;Ultrasonografía;;;;;;;;;;
USR;Unheated serum reagin;;;;;;;;;;
UTCA;Unidad de trastornos de la conducta alimentaria;;;;;;;;;;
UTD;Unidad de tratamiento del dolor;;;;;;;;;;
UTE;Unidad de traslado especializado;Unidad territorial de emergencias;;;;;;;;;
UTI;Unidad de terapia intensiva;Infección del tracto urinario;;;;;;;;;
UTP;Uridintrifosfato;Unidad de trasplante pancreático;;;;;;;;;
UTR;Unidad de extracción y trasplante UTX;Unidad de desintoxicación;;;;;;;;;
UV;Ultravioleta;;;;;;;;;;
UVA;Radiación ultravioleta de longitud de onda A;;;;;;;;;;
UVI;Unidad de vigilancia intensiva;;;;;;;;;;
V;Cinco;Vacuna;Vacunación;Vena;Visión o agudeza visual;Voltio;Volumen;;;;
V1, V2, V3,  V6;"Derivaciones unipolares precordiales
del electrocardiograma";;;;;;;;;;
V1, V2, V3, ., V6;Derivaciones unipolares precordiales del electrocardiograma;;;;;;;;;;
VA;Vaciamiento axilar;Ventilación alveolar;Vía aérea;Vitamina A;Volumen alveolar;Voluntades anticipadas;;;;;
VAC;Vincristina, actinomicina D y ciclofosfamida;Vincristina, adriamicina y ciclofosfamida;;;;;;;;;
VAD;Vincristina, adriamicina y dexametasona;;;;;;;;;;
VAT;Vacuna antitetánica;;;;;;;;;;
VATS;Cirugía torácica asistida por vídeo;;;;;;;;;;
VAX;Vaciamiento axilar;;;;;;;;;;
VB;Vena basílica;Vertebrobasilar;Vía biliar;Vinblastina y bleomicina;;;;;;;
VB12;Vitamina B12 o Cianocobalamina;;;;;;;;;;
VBL;Vinblastina;;;;;;;;;;
VBP;Vía biliar principal;Vías biliares y pancreáticas;;;;;;;;;
VC;Vena cava;Vena cefálica;Capacidad vital;Volumen corriente;Visión de cerca o Visión próxima;;;;;;
VCG;Vaciado cervicoganglionar;Vectocardiograma;;;;;;;;;
VCI;Vena cava inferior;;;;;;;;;;
VCM;Volumen corpuscular medio;;;;;;;;;;
VCNM;Velocidad de conducción de nervios motores;Velocidad de conducción del nervio mediano;;;;;;;;;
VCR;Vena central de la retina;Vincristina;;;;;;;;;
VCS;Vena cava superior;;;;;;;;;;
VD;Ventrículo derecho;Vasodilatación;Vasodilatadores;;;;;;;;
VDD;Marcapasos por sensado ventricular disparado por sensibilización auricular e inhibido por sensibilización ventricular;;;;;;;;;;
VDDS;Ventrículo derecho de doble salida;;;;;;;;;;
VDF;Volumen diastólico final o telediastólico;;;;;;;;;;
VDF;Volumen telediastólico;;;;;;;;;;
VDRL;Prueba de laboratorio para la investigación de enfermedades venéreas;;;;;;;;;;
VE;Vacuoextracción;;;;;;;;;;
VEB;Virus de Epstein Barr;;;;;;;;;;
VEC;Vincristina, epirrubicina y ciclofosfamida;Volumen extracelular;;;;;;;;;
VEMS;Volumen espiratorio máximo por segundo;;;;;;;;;;
VEP;Potenciales evocados visuales;;;;;;;;;;
VF;Vaciamiento funcional;;;;;;;;;;
VFS;Volumen de fin de sístole;;;;;;;;;;
VFSVI;Volumen de fin de sístole ventricular izquierdo;;;;;;;;;;
VH;Región variable de las cadenas pesadas [de las inmunoglobulinas;;;;;;;;;;
VHA;Virus de la hepatitis A;;;;;;;;;;
VHB;Virus de la hepatitis B;;;;;;;;;;
VHC;Virus de la hepatitis C;;;;;;;;;;
VHD;Virus de la hepatitis D;;;;;;;;;;
VHE;Virus de la hepatitis E;;;;;;;;;;
VHH;Virus del herpes humano;;;;;;;;;;
VHH-6;Virus herpes humano tipo 6;;;;;;;;;;
VHS;Virus del herpes simple;;;;;;;;;;
VHSK;Virus herpes del sarcoma de Kaposi;;;;;;;;;;
VI;Ventrículo izquierdo;Volumen de inspiración;Visión intermedia;;;;;;;;
VIC;Válvula ileocecal;;;;;;;;;;
VIH;Virus de la inmunodeficiencia humana;;;;;;;;;;
VIN;Neoplasia intraepitelial vulvar;;;;;;;;;;
VIN III;Displasia severa de vulva;;;;;;;;;;
VIP;Péptido intestinal vasoactivo;;;;;;;;;;
Vitamina A1;Retinol, axeroftol, biosterol, carotinol, oftalamina;;;;;;;;;;
Vitamina A2;Dehidrorretinol;;;;;;;;;;
Vitamina B1;Tiamina, aneurina;;;;;;;;;;
Vitamina B12;Cianocobalamina;;;;;;;;;;
Vitamina B2;Riboflavina, lactoflavina;;;;;;;;;;
Vitamina B3;Nicotinamida, ácido nicotínico, vitamina PP;;;;;;;;;;
Vitamina B6;Piridoxina, piridoxal, piridoxol;;;;;;;;;;
Vitamina B8;Fosfato de adenosina;;;;;;;;;;
Vitamina C;Ácido ascórbico;;;;;;;;;;
Vitamina D2;Ergocalciferol;;;;;;;;;;
Vitamina D3;Colecalciferol;;;;;;;;;;
Vitamina E;Tocoferol;;;;;;;;;;
Vitamina G;Vitamina B2;;;;;;;;;;
Vitamina H;Biotina;;;;;;;;;;
Vitamina K1;Fitonadiona;;;;;;;;;;
Vitamina K2;Menaquinona;;;;;;;;;;
Vitamina K3;Menadiona;;;;;;;;;;
Vitamina Q;Ubiquinona;;;;;;;;;;
Vitamina T;Carnitina;;;;;;;;;;
VIV;Vía intravenosa;;;;;;;;;;
VK;Vitamina K;;;;;;;;;;
VL;Región variable de las cadenas ligeras de las inmunoglobulinas;Visión de lejos;;;;;;;;;
VLDL;Lipoproteína de muy baja densidad;;;;;;;;;;
VM;Válvula mitral;Valvulopatía mitral;Ventilación máxima;Ventilación mecánica;Volumen minuto;;;;;;
VM-26;Tenipósido;;;;;;;;;;
VMA;Ácido vanililmandélico;Ventilación mecánica asistida;;;;;;;;;
VMC;Ventilación mecánica continua;Volumen minuto cardiaco;;;;;;;;;
VMD;Ventilación mecánica domiciliaria;;;;;;;;;;
VMNI;Ventilación mecánica no invasiva;;;;;;;;;;
VN;Valor normal;;;;;;;;;;
VO;Vía oral;;;;;;;;;;
VOP;Vacuna oral de la poliomielitis;;;;;;;;;;
VP;Válvula pulmonar;Valvulopatía pulmonar;Visión de cerca o Visión próxima;;;;;;;;
VP-16;Etopósido;;;;;;;;;;
VPB;Vértigo paroxístico benigno;Vértigo posicional benigno;;;;;;;;;
VPH;Virus del Papiloma Humano;;;;;;;;;;
VPM;Valva posterior mitral;Valvulopatía mitral;Volumen plaquetario medio;;;;;;;;
VPP;Vitrectomía Pars Plana;;;;;;;;;;
VPPB;Vértigo paroxístico posicional benigno;;;;;;;;;;
VR;Vía rectal;Volumen respiratorio;Vulvectomía radical;;;;;;;;
VRC;Vaciamiento radical cervical;Vaciamiento radical clásico;;;;;;;;;
VRE;Volumen de reserva espiratorio;;;;;;;;;;
VRP;Vitreorretinopatía Proliferante;;;;;;;;;;
VRS;Virus respiratorio sincitial;;;;;;;;;;
VS;Velocidad de sedimentación;Vena safena;Vena subclavia;Versus;Vive sano;Volumen sistólico;;;;;
VS;Volumen sistólico;;;;;;;;;;
VSE;Vena safena externa;;;;;;;;;;
VSG;Velocidad de sedimentación globular;;;;;;;;;;
VSH;Vena suprahepática;;;;;;;;;;
VSI;Vena safena interna;;;;;;;;;;
VSR;Virus sincitial respiratorio;;;;;;;;;;
VT;Válvula tricúspide;Valvulopatía tricúspide;;;;;;;;;
VTC;Videotoracoscopia;;;;;;;;;;
VTD;Videotoracoscopia diagnóstica;Volumen telediastólico;;;;;;;;;
VTDVI;Volumen telediastólico ventricular izquierdo;;;;;;;;;;
VTM;Vitrectomía;;;;;;;;;;
VTS;Volumen telesistólico;;;;;;;;;;
VTSVI;Volumen telesistólico ventricular izquierdo;;;;;;;;;;
VV;Vulva y vagina;;;;;;;;;;
VVC;Vía venosa central;Vulvovaginitis cíclica;;;;;;;;;
VVI;Marcapasos de estimulación ventricular inhibida por sensibilización ventricular;Volumen ventricular izquierdo;;;;;;;;;
VVIR;Marcapasos de estimulación ventricular inhibida por sensibilización ventricular con respuesta de la frecuencia;;;;;;;;;;
VVP;Válvula ventrículoperitoneal;Vía venosa periférica;;;;;;;;;
VVS;Virus varicela zoster;;;;;;;;;;
VVZ;Virus varicela-zoster;;;;;;;;;;
vWF;Factor de von Willebrand;;;;;;;;;;
VYE;Vena yugular externa;;;;;;;;;;
VYI;Vena yugular interna;;;;;;;;;;
VZ;Varicela-zoster;;;;;;;;;;
VZV;Virus de la varicela-zoster;;;;;;;;;;
W;Símbolo químico del wolframio o tungsteno;;;;;;;;;;
WAIS;Test de inteligencia de Wechsler para adultos;;;;;;;;;;
WB;Manchas Western;;;;;;;;;;
WHO;Organización Mundial de la Salud;;;;;;;;;;
WHOQOL;Instrumento de evaluación de calidad de vida de la Organización Mundial de la Salud;;;;;;;;;;
WISC;Test de inteligencia de Wechsler para niños;;;;;;;;;;
WONCA;Organización mundial de médicos de familia;;;;;;;;;;
WP;W plastia;;;;;;;;;;
WPW;Síndrome de Wolff-ParkinsonWhite;;;;;;;;;;
X;Xantosina;Eje;;;;;;;;;
X-LR;Carácter recesivo ligado al cromosoma X;;;;;;;;;;
XF;Exoforia;;;;;;;;;;
XHUP;Red hospitalaria de utilización pública, Cataluña;;;;;;;;;;
XIIa;Factor XII activado;;;;;;;;;;
XL;Ligado al cromosoma X;;;;;;;;;;
XMP;Xantosinmonofosfato o ácido xantílico;;;;;;;;;;
XOAN;Albinismo ocular ligado al cromosoma X;;;;;;;;;;
XP;Xeroderma pigmentoso;;;;;;;;;;
XR;Rayos X;;;;;;;;;;
XT;Exotropia;;;;;;;;;;
XX;Cromosomas femeninos;;;;;;;;;;
XXX;Síndrome de triple X;;;;;;;;;;
XY;Cromosomas masculinos;;;;;;;;;;
YE;Yersinia enterocolítica;;;;;;;;;;
YID;Yugular interna derecha;;;;;;;;;;
YII;Yugular interna izquierda;;;;;;;;;;
YPP;Yeso pelvipédico;;;;;;;;;;
YTB;Yeso toracobraquial;;;;;;;;;;
ZAR;Zyoptix Ablation Refinements;;;;;;;;;;
ZDV;Zidovudina;;;;;;;;;;
ZE;Zollinger-Ellison;;;;;;;;;;
ZIG;Inmunoglobulina contra el herpes zoster;;;;;;;;;;
ZN;Ziehl-Nielsen, tinción;;;;;;;;;;
ZP;Z plastia;;;;;;;;;;
ZTA;Zona de transformación atípica;;;;;;;;;;
